"gene_name","module","color","kME_grey","kME_Neutrophil-M1","kME_Neutrophil-M2","kME_Neutrophil-M3","kME_Neutrophil-M4","kME_Neutrophil-M5","kME_Neutrophil-M6","kME_Neutrophil-M7","kME_Neutrophil-M8","kME_Neutrophil-M9"
"KDM6A","Neutrophil-M1","turquoise",0.386690213938746,0.538692785827399,0.189848265804275,0.0426481050864341,0.311767339416272,-0.146820433690058,-0.0273478025728895,0.392579625532276,0.198053707485031,-0.0498580117844201
"TIMP1","Neutrophil-M3","brown",0.118097576739587,0.178492932544289,0.0850262750464904,0.285874032037014,0.0769604790739296,-0.142798824424859,0.0164957518440933,0.0642075930145921,-0.0179340768976781,-0.0779882301438856
"SLC38A5","Neutrophil-M6","black",-0.025170183650999,-0.0176510112669274,0.0143006642685694,0.0510966351698778,-0.0250639707124592,-0.0713748977212762,0.146206878750799,-0.0511461086927313,-0.0576465591456415,-0.074742464949239
"WAS","Neutrophil-M9","pink",0.0739548739239772,0.0648014995914375,-0.0411506160545442,-0.0760753421586544,0.197803876975112,0.174228240660093,-0.0921681306537801,0.0605264617850809,0.0940958376915512,0.225905920581678
"PIM2","Neutrophil-M8","green",-0.0474219569310255,-0.111383814250553,-0.0211230352009449,-0.0489233686551441,-0.113039614536075,0.0909988916457207,-0.0147207941560368,-0.0252164101198673,0.0524578413016327,0.0317342848058082
"PLP2","Neutrophil-M1","turquoise",0.243471909411764,0.372869530207616,0.101934914296125,0.00222178290422464,0.322352165828733,-0.0401189761440324,-0.0702247951456538,0.217793954371799,0.0984035265659052,0.123029707945009
"MAGED1","Neutrophil-M2","blue",0.147479849165498,0.0699376060637627,0.255918799614875,0.0518743195195807,0.0220278371769664,-0.041952275708719,0.0171427618383597,0.0240651575029127,0.0103101731177588,-0.0280559280650891
"MAGED2","Neutrophil-M3","brown",-0.0173643874770777,-0.0149626622406302,0.0344592472426365,0.442276249634965,-0.0572728827043607,-0.172923493728486,0.0664957820161621,-0.118559487151605,-0.129820530095343,-0.222613683082028
"ALAS2","Neutrophil-M6","black",-0.0881448584809311,-0.0466721165391118,-0.0246264305154089,-0.0276099796397185,-0.0187472619233509,-0.164488624970083,0.72259137318716,-0.132766474275421,-0.108659718258892,-0.15775572602627
"FAAH2","Neutrophil-M2","blue",0.126825080936019,0.0596455531984751,0.254451864309186,0.0323325662094337,0.0211357445189539,-0.0348884808021296,0.0139548764649223,0.0187766081395693,0.00783695019407473,-0.0255319738835306
"ARHGEF9","Neutrophil-M2","blue",0.103096074216641,0.0709620321929796,0.147531715385148,0.0175982183933101,0.0360766940318107,-0.029854631057189,0.00279261629612946,0.0412926300755502,0.0211905765578164,-0.0230752148410959
"ZC3H12B","Neutrophil-M2","blue",0.172054981392588,0.0806765264154777,0.317752445392904,0.0728557093537331,0.0308523128300311,-0.0531955540777452,0.017536906350991,0.0200638674078881,0.0106868376223533,-0.0479876352520438
"TAF1","Neutrophil-M1","turquoise",0.141345615974956,0.170520039780049,0.0933259091378386,0.0119144511012773,0.107349694435633,-0.0360165362110411,-0.0129273014131041,0.125425740327136,0.0563603680237462,-0.0151162959908527
"RPS4X","Neutrophil-M2","blue",0.387840212548801,0.340337661115431,0.513846191363209,0.122642113449334,0.15180305865473,-0.166511165386361,0.0373498760066617,0.194685791226855,0.0896880170696081,-0.0799718370814586
"FTX","Neutrophil-M1","turquoise",0.409203199797573,0.58961680161632,0.214753598383337,0.0528059078552754,0.380154469029207,-0.165126921933418,-0.0375111728829591,0.394085606509719,0.18125744269926,-0.0324315339511459
"ATRX","Neutrophil-M1","turquoise",0.260142359316498,0.317503718060929,0.148256677522602,0.0351777907424167,0.15552286112383,-0.0930604817751119,-0.0137786690557398,0.239750380574221,0.123580250905036,-0.0153852978528043
"MAGT1","Neutrophil-M1","turquoise",0.171011255837712,0.204302474806025,0.0859271328620136,0.0252591510612291,0.119327962802079,-0.045911283207125,-0.0109037280114604,0.150552406809207,0.0952597090541857,-0.0159449035873822
"GPR174","Neutrophil-M2","blue",0.150134006919363,0.077295372478483,0.273988632590972,0.0369655336288725,0.0265446817732803,-0.0395453274979546,0.0116348205603654,0.0285994678432958,0.0199251673511087,-0.0317721553617064
"ITM2A","Neutrophil-M3","brown",0.109029453737632,0.0448191997347806,0.22371624915187,0.208932285295486,-0.00261859691913155,-0.0930523670411803,0.0468057823254516,-0.0374284027525338,-0.0427200390370752,-0.103093102232816
"SH3BGRL","Neutrophil-M3","brown",0.12972109883083,0.110599848479947,0.106808033226758,0.230827911419213,-0.0155253906525817,-0.126901409726547,0.0443659793422596,0.0343765196332595,0.0118911597553457,-0.111563799740318
"CHM","Neutrophil-M1","turquoise",0.0966883123274407,0.123373354065857,0.0710146432179721,0.0201174912333578,0.0646028896793,-0.0463577355071026,-0.00422104495432103,0.0682200764492121,0.0367739022582075,-0.00506614616357806
"DIAPH2","Neutrophil-M1","turquoise",0.286361703507815,0.370712168255454,0.184244472726649,0.0539352463355196,0.198388408118079,-0.133691894612612,0.00333873855877775,0.226191636859133,0.104681317564434,-0.0387403310987184
"RPL36A","Neutrophil-M2","blue",0.343732060510014,0.271607755610977,0.475879267411108,0.0896239463707628,0.14920133867979,-0.10437371100904,0.0220141916281113,0.144710894574692,0.0833840334993794,-0.0516962637941202
"ARMCX3","Neutrophil-M3","brown",0.0403818659968379,0.0411859081958448,0.0241765389833343,0.196871126056179,0.000885313211006358,-0.0659895561423711,0.0322983775981024,-0.00962024070757188,-0.0181099173254043,-0.0816830579939598
"BEX4","Neutrophil-M3","brown",0.0542398264941433,0.00607968872595814,0.0954902516206863,0.165545954478477,-0.0258805734720648,-0.0589725404770099,0.0228112420988188,-0.0285456546654753,-0.0293985196477863,-0.0775662715651223
"TCEAL8","Neutrophil-M3","brown",0.0329788734590891,0.0146205730852447,0.076971230336666,0.259270072063405,-0.0169407238304337,-0.106017350738821,0.0459996771371491,-0.0677561362149398,-0.069696490777086,-0.127496126319246
"BEX2","Neutrophil-M2","blue",0.109048963743153,0.0401137224943236,0.228994344452199,0.0286997496119195,-0.00405699387005919,-0.0225069419104188,0.0103301283776029,0.0129251184493382,0.00741011472226866,-0.011845305914086
"RBM41","Neutrophil-M1","turquoise",0.115005622234854,0.129674151454921,0.0984058567147998,0.0527319605941094,0.0504006655054812,-0.0672373973398939,0.0174116574798133,0.0637222901570606,0.0202329880175322,-0.0237795714993535
"TSC22D3","Neutrophil-M5","red",-0.0128776574927384,-0.0924139744881184,-0.0526822098465558,0.0287331926491202,0.0510068112939313,0.204583371267256,-0.0539524601878338,-0.0407433691170598,0.039286711828557,0.087606155448926
"ACSL4","Neutrophil-M1","turquoise",0.235410598533393,0.346201957511094,0.103366942546866,0.00910783482194098,0.193999644876567,-0.0795205599173081,-0.0325731320570117,0.278904597324348,0.143871736202677,0.0176054811486674
"TMEM164","Neutrophil-M1","turquoise",0.160951026322297,0.218692527348544,0.061527888653505,0.033447034545707,0.144217380327919,-0.0293381402426144,-0.0194271102126638,0.176239298765273,0.100875031948048,-0.00185486526156469
"WDR44","Neutrophil-M1","turquoise",0.153372511579505,0.20717803907211,0.0825962365840609,0.0860750970404945,0.109307022345195,-0.0745584889543178,0.00265892205320589,0.126624414548486,0.0618465009778025,-0.0452611795390563
"DOCK11","Neutrophil-M1","turquoise",0.289580430781281,0.374213764475286,0.133799319849916,0.0119670734002342,0.217845297196653,-0.0711261823567221,-0.0320368181476883,0.30307361982836,0.172046607819971,-0.00829802638676369
"PGRMC1","Neutrophil-M3","brown",-0.0686967379405092,-0.0610729330593527,0.0235050654802947,0.747665567911544,-0.124967917190389,-0.279731289361674,0.128325967205955,-0.2306803023265,-0.234446212802461,-0.362940574898882
"MBNL3","Neutrophil-M3","brown",-0.01421586395079,-0.0143824494547187,0.0455272553232087,0.0778973272671141,-0.0346582899784416,-0.0920776452047401,0.179511451175095,-0.060423124255712,-0.0729402283008834,-0.0907523364271727
"ZNF75D","Neutrophil-M1","turquoise",0.100685644483044,0.119244074579818,0.0707109189890217,0.0136638350250147,0.0643654460860515,-0.0415695405512447,0.00178464772934187,0.0863380099494055,0.0338060078150745,-0.0106386778884573
"SLC9A6","Neutrophil-M1","turquoise",0.172160810817963,0.223159268606494,0.113854714174823,0.0369854078766518,0.10306266749539,-0.0872547653955227,0.00177378504651778,0.138638540972461,0.0626462428427688,-0.0302078201243165
"ARHGEF6","Neutrophil-M1","turquoise",0.214769162893371,0.282179666238758,0.134602531840474,0.0393957726082223,0.140036109327699,-0.0981668257718151,-0.0134405015681467,0.169404973366867,0.0750519911179802,-0.00922920150694632
"ATP11C","Neutrophil-M1","turquoise",0.133349113869717,0.181792661339981,0.0599831819312328,0.0114897464420858,0.127686378565977,-0.0222677442630146,-0.0117309682421959,0.12799878621074,0.0627389529425623,0.0115540702099545
"IDS","Neutrophil-M5","red",0.0894905615847607,0.0377200596860487,0.00570085561786082,-0.0344459381560515,0.0196091361924829,0.133494181035739,-0.0353429755874637,0.10688860790727,0.115123099141297,0.0929857959125938
"MTM1","Neutrophil-M1","turquoise",0.178652448530014,0.25994424842767,0.0894310060221156,0.048226159180059,0.124630341043826,-0.108496327751162,0.00409393377002899,0.175809653021315,0.065796949599805,-0.0439369866370497
"MTMR1","Neutrophil-M1","turquoise",0.323028229372289,0.457508031638202,0.20543467237365,0.0669470742690298,0.189022379319,-0.193099408003026,0.00416017908272205,0.311351899506801,0.128646289862411,-0.0692720102190664
"CD99L2","Neutrophil-M1","turquoise",0.140987074745982,0.207782469407583,0.0822337440740567,0.039113919200193,0.0993248372139372,-0.0938392132504242,-0.00595004513848449,0.119541138071886,0.0433400046299093,-0.0390170619846742
"SLC6A8","Neutrophil-M6","black",-0.0355526170022968,-0.0191021338957974,-0.016692843732261,-0.0129152231880578,-0.00244993289149061,-0.0454013594471482,0.247638064214035,-0.0475871025461832,-0.0417139968171424,-0.0499221334840495
"SSR4","Neutrophil-M3","brown",0.0745518665990111,0.0430184834823842,0.155742409320401,0.360877375923103,-0.0311389622815941,-0.16314167647871,0.069104170625317,-0.0721018015740525,-0.0789305625199757,-0.184307738102841
"FLNA","Neutrophil-M3","brown",0.0669868579851294,0.0781035111146112,0.0811222923268408,0.421030514363807,0.000355290546791166,-0.155631844971908,0.0428720834683709,-0.0370257985451023,-0.0803725334218688,-0.187377708297486
"RPL10","Neutrophil-M2","blue",0.341055169729946,0.314569488888108,0.393594086690278,0.126418236164596,0.121723872276996,-0.147726225869928,0.00599345940557709,0.204437143985763,0.0955145821822422,-0.0731306371963824
"UBL4A","Neutrophil-M3","brown",-0.0161854446285685,-0.0314870567012837,0.0217206520785904,0.503422147147754,-0.0728995022821446,-0.17598298886175,0.100315601589728,-0.144357407331765,-0.146100127571128,-0.222686060028601
"SLC10A3","Neutrophil-M3","brown",-0.0156754360749393,-0.0308074987349001,-0.00473991161798052,0.135106083850404,-0.00694529772304694,-0.0114661290814698,0.01821380720003,-0.0570579025829793,-0.0462315689073788,-0.0397628797207189
"MPP1","Neutrophil-M3","brown",0.109826139675779,0.174111467626604,0.0400366870584383,0.238186523184523,0.128667122123339,-0.127130726781477,0.130001254039479,0.0431238829878021,-0.0193508381950441,-0.0690638232791713
"FUNDC2","Neutrophil-M3","brown",0.0320535723784016,0.0144389594261889,0.0845074810072415,0.113283179758107,-0.0103710928993473,-0.0861881914333051,0.140062994310394,-0.0337153794310494,-0.0372387002406797,-0.0874731409417543
"VBP1","Neutrophil-M1","turquoise",0.116516605835695,0.146358126540134,0.0569845513718584,0.0203350114205635,0.11503329508453,-0.0219231764306255,-0.00613763196815183,0.0874987324490729,0.0524925097000471,0.0327279145452512
"TMLHE","Neutrophil-M1","turquoise",0.117073931510369,0.164272472847323,0.0371387575732714,0.00143620712781698,0.149956826622579,0.0127289591144628,-0.0243879149332534,0.125767586252793,0.0674679050569548,0.0208346345756673
"ERICH1","Neutrophil-M1","turquoise",0.186365642459064,0.253259790923094,0.0963333469917276,0.043954086978633,0.138324077224517,-0.0734337557357801,-0.0177598274587667,0.171955036913052,0.0651007183820704,0.00394446217543271
"AGPAT5","Neutrophil-M2","blue",0.0573978128664473,0.0319616005081164,0.0987725765031935,0.10795372054901,-0.000540414834534683,-0.0433475234927155,0.0261761136975582,-0.00125218916643253,-0.0201095309957527,-0.0529070531682524
"MFHAS1","Neutrophil-M2","blue",0.0866093307971065,0.0464424168893588,0.153106268469614,0.0193744044142391,0.0208857822544244,-0.0386777463025583,0.0805911608395007,0.0117645056154161,0.00703219156954887,-0.0349592084685174
"TNKS","Neutrophil-M1","turquoise",0.262594352005446,0.359202205990177,0.122304369269703,0.0339930792060008,0.221850912563009,-0.0877381826646514,-0.0241473840643703,0.25534122706812,0.124322319379964,-0.0178481341405431
"MSRA","Neutrophil-M1","turquoise",0.264815292084578,0.365439638737807,0.136530282820114,0.0400836177439937,0.221436569264965,-0.107788266569132,-0.0193670007098525,0.236939233754074,0.101563002648608,0.00158794213658606
"XKR6","Neutrophil-M1","turquoise",0.1443629333292,0.138578931249744,0.174810310567512,0.0373057700191159,0.0705051485821524,-0.0627792065110296,0.00955888508677362,0.0788439662180397,0.0376658650718026,-0.0300459336160549
"ZDHHC2","Neutrophil-M1","turquoise",0.121592124083909,0.176363410590709,0.0756947590569992,0.0662142854831453,0.0856273258490396,-0.0861388878570082,0.0103360448000399,0.0942716762546594,0.0207176236017192,-0.0340434828720068
"CSGALNACT1","Neutrophil-M1","turquoise",0.196502383853568,0.246506457957635,0.0546813671900503,-0.00960082895322493,0.251997565366316,0.0463669838971507,-0.0420723522780609,0.219547434058057,0.159586552110969,0.0285307178236899
"DOK2","Neutrophil-M3","brown",0.00455854023428411,-0.0218322548303669,0.0711060373407753,0.532339719037609,-0.0593362669403289,-0.185255036312483,0.0941982740467209,-0.152055279408195,-0.147029491090195,-0.239962592732093
"DMTN","Neutrophil-M3","brown",-0.0642482922521213,-0.060861157480247,0.0112872291541599,0.525249030800772,-0.0931680432152056,-0.224374466250961,0.2801961454962,-0.196118311249174,-0.194584182178075,-0.285150230856554
"PPP3CC","Neutrophil-M2","blue",0.252427014589848,0.148372512612416,0.397264752637583,0.0664982408125796,0.0547140903352945,-0.0711457718385676,0.0168362043646506,0.0591064435734185,0.0394227909670158,-0.0433407694551564
"BIN3","Neutrophil-M1","turquoise",0.177263460984275,0.229941249129886,0.0638766101723797,-0.00220605257695761,0.141323897461685,-0.0253915900342075,-0.0246924334354936,0.199919669488935,0.123208923368568,0.00871615480000742
"TNFRSF10C","Neutrophil-M1","turquoise",0.298511291606146,0.452455485215079,0.0437934757600985,-0.0438263456850185,0.490213445016127,0.074805438789261,-0.116729689810906,0.3280889066137,0.219711207960643,0.135822815635527
"DOCK5","Neutrophil-M1","turquoise",0.324336487253389,0.423818021802968,0.0922903159718086,-0.0241742968000333,0.31425420123813,-0.0162155528394248,-0.064629185980124,0.388548846174374,0.241531674740312,0.000269577395038509
"PTK2B","Neutrophil-M1","turquoise",0.223254167098329,0.313429332132957,0.0940061865023242,0.00291462419626789,0.184056022000307,-0.0621260656722248,-0.0276407555718561,0.244730577459109,0.128312566188324,0.00401568074123431
"CLU","Neutrophil-M3","brown",-0.097198997792876,-0.0781375035959089,0.0132677950524205,0.805181656143878,-0.140115405425627,-0.306193335176715,0.127659322405328,-0.255956831451211,-0.253455217708693,-0.399100498869376
"HMBOX1","Neutrophil-M1","turquoise",0.159387759331374,0.18951297009221,0.087225273086259,0.0228442130472764,0.109344489657051,-0.046632061543058,-0.00255293629764773,0.131128572355745,0.0722690484958308,-0.00794601765540174
"KIF13B","Neutrophil-M1","turquoise",0.151247203765245,0.158064842851965,0.128316238008302,0.0312218874807817,0.0954373277337395,-0.034622856356087,0.00499222340632328,0.102843943648595,0.0536952156516279,-0.00742776724275111
"GTF2E2","Neutrophil-M1","turquoise",0.13420154498604,0.152650668075719,0.0750434673938868,0.00893177554134603,0.110736077334826,-0.0166362580445903,-0.0167544234249498,0.0980462174609841,0.0561696580168512,0.00625298452898526
"RAB11FIP1","Neutrophil-M1","turquoise",0.306645392584118,0.379396233850209,0.122411136081244,-0.00843359448255037,0.223731455789963,-0.046408872061326,-0.0399816647332898,0.333141998443399,0.193054072640036,0.0205095647585006
"ASH2L","Neutrophil-M1","turquoise",0.13854286089502,0.177933470129319,0.0869447058466916,0.0475442741958241,0.102054971356024,-0.0716363353013899,0.0103311891058378,0.103790614605021,0.0421161206349854,-0.021375192404495
"LSM1","Neutrophil-M3","brown",0.0555811571544096,0.0461443655564116,0.0515377277620473,0.246328394082518,0.00762420324207453,-0.0829426174043946,0.0544706764990665,-0.0217260212639058,-0.0293905555015768,-0.0944033898521591
"BAG4","Neutrophil-M1","turquoise",0.149712940738423,0.189229992086284,0.0834613697357701,0.0233973975010587,0.0741258010037343,-0.0693902853488381,0.000109171518944908,0.123831412534208,0.0495332621468971,-0.00927473610378733
"ADAM9","Neutrophil-M1","turquoise",0.226810464776987,0.339736346177646,0.106374741720038,0.0846697972479796,0.150552609041819,-0.148658363465281,-0.00568658712525557,0.225566218978486,0.0875287170881536,-0.059334696919022
"ANK1","Neutrophil-M3","brown",-0.02059933095497,-0.0227479242060671,0.00692479336063863,0.170834155514477,-0.0257777717762,-0.0883475453816183,0.219945739995503,-0.0804634515642527,-0.0684852137477829,-0.106105271342934
"KAT6A","Neutrophil-M1","turquoise",0.325228431318704,0.445410834020428,0.16283031161588,0.0578282977045114,0.221045935581492,-0.128174898031465,-0.014903293309894,0.34929532833275,0.169218978170219,-0.037882127035754
"AP3M2","Neutrophil-M2","blue",0.105790078590512,0.0782836249107758,0.162681684277401,0.0468174516324873,0.0260516753822874,-0.0425307549247301,0.00752818223870894,0.0460981126047445,0.0172134035743334,-0.0199749609425203
"VDAC3","Neutrophil-M3","brown",0.0665984604353866,0.0690127198661816,0.0758371960962602,0.342769132947998,0.0191962822201948,-0.131749372778712,0.0462370840838809,-0.0472538937306191,-0.0672073337163992,-0.141697525577405
"HOOK3","Neutrophil-M1","turquoise",0.247775611062049,0.304544714215516,0.142442300944665,0.0675277096123448,0.143619057851976,-0.100493297911667,-0.00902301034112349,0.213607213711736,0.0962372659211273,-0.0383682078723436
"FNTA","Neutrophil-M1","turquoise",0.182938340033017,0.185489074529534,0.158216981030816,0.0449160015626674,0.120139450813474,-0.0409483087683174,-0.00931664468847081,0.105268964469285,0.0605912009856378,-0.0179370082168694
"HGSNAT","Neutrophil-M1","turquoise",0.136642146905081,0.173360835503099,0.100382443211011,0.0199859979386253,0.0766812349020256,-0.067002359420462,0.00471606317232191,0.113725286982322,0.0483468324054424,-0.0189630752160136
"SPIDR","Neutrophil-M4","yellow",0.151784891505481,0.181713480818452,0.0493826521911491,-0.0152980365142229,0.244373359006483,0.0457163208563698,-0.0562964861567065,0.138780971651385,0.0986923059239653,0.0300005167002599
"CEBPD","Neutrophil-M9","pink",-0.0022721384805139,-0.0122720602937779,-0.155715633143559,-0.154644737370437,0.361111134081506,0.35868724168362,-0.1577228744116,-0.0204114833852031,0.119970386739642,0.362834369842447
"PCMTD1","Neutrophil-M1","turquoise",0.26022160207379,0.348506165640228,0.12245661007355,0.115638923665935,0.233718446232371,-0.0934195440972649,-0.0047298090290131,0.227336506813895,0.113197763454444,-0.0387810405075073
"RB1CC1","Neutrophil-M1","turquoise",0.289165341736803,0.360054159341648,0.142560503866241,0.01005450849903,0.146460432856427,-0.102432743047202,-0.0198439827505052,0.302329381861494,0.153465584044184,-0.0286981726521007
"ATP6V1H","Neutrophil-M1","turquoise",0.166219970604417,0.182158037843198,0.10190539493206,0.018060809971765,0.0861990541721998,-0.0479576574936042,-0.0127520669291746,0.124447105932406,0.0711494059306711,-0.00572057033273854
"LYPLA1","Neutrophil-M1","turquoise",0.227159958644154,0.294494443692634,0.104362236652364,0.0673061510949723,0.176548478040142,-0.066189543452399,-0.0179830487781424,0.182417653130012,0.0966999366969579,-0.000647496045584305
"LYN","Neutrophil-M1","turquoise",0.316435853422309,0.394809028074517,0.0457064869374118,-0.105723876020097,0.379385792157543,0.13708718131733,-0.138005376039529,0.387135764811383,0.304945006224002,0.118292730222523
"RPS20","Neutrophil-M2","blue",0.253572811043608,0.173049279936305,0.360730149584226,0.102953760795622,0.05522145586432,-0.0966999484795741,0.0227741911139976,0.0883413624315875,0.0555327382160392,-0.0486966352577066
"UBXN2B","Neutrophil-M1","turquoise",0.30086727240549,0.415094264127961,0.137801315598457,0.0240026107675668,0.246817465215534,-0.0911975908364345,-0.0319029333927372,0.307390878723615,0.166283112146236,0.0106818233210118
"TOX","Neutrophil-M1","turquoise",0.141560998342638,0.141315137041813,0.127493826281648,0.0300656221303899,0.0700982307455185,-0.0547644964998937,0.00584857499117877,0.0832729330068844,0.0393432042575931,-0.0119127199244412
"RAB2A","Neutrophil-M1","turquoise",0.260513052036455,0.320529906221251,0.125142964128125,0.00437312693383607,0.184116361897154,-0.0404617965467317,-0.0384678111966246,0.260847221663664,0.15922962615715,0.0323330177436098
"CHD7","Neutrophil-M1","turquoise",0.196841011941563,0.258872829088644,0.0943690010822961,0.0126546506193956,0.124944919360302,-0.0733755564321472,-0.0146736235068955,0.209919368468549,0.107975422734517,-0.00934097969485856
"ASPH","Neutrophil-M1","turquoise",0.326362684818399,0.477622175255244,0.122694782804534,0.0341447164880736,0.325073579202993,-0.0949028579769069,-0.0276627853407601,0.367862511944979,0.176794727749864,-0.00970179158131139
"ARMC1","Neutrophil-M2","blue",0.0799792385495947,0.0494828815884059,0.128637507905972,0.0175659201027299,0.0225993778975497,-0.0215273547532001,-0.00139017557231211,0.0128303884704093,0.00580874163274223,-0.00721337399255568
"MTFR1","Neutrophil-M1","turquoise",0.15462994917032,0.175097333297317,0.132943573373913,0.0354521668700859,0.0893575960833724,-0.063828464136834,0.00274252471152081,0.113891112748832,0.0511181874740085,-0.0291695493995078
"PDE7A","Neutrophil-M1","turquoise",0.260214456601599,0.349286883009621,0.156540967410468,0.0293522023619024,0.224780066667691,-0.0804455766213303,-0.0208412957712491,0.247522382884453,0.128162151753453,-0.00548417447135552
"MYBL1","Neutrophil-M2","blue",0.193315791295315,0.093521245946112,0.330130530581661,0.0507821951629171,0.0289296556845185,-0.053070285831109,0.0119552459194953,0.0326699774305605,0.0183504231049604,-0.0360241298803781
"C8orf44","Neutrophil-M1","turquoise",0.130475625488875,0.167380511041318,0.0966805830010396,0.0197057677839248,0.0949162863433187,-0.0577069702445163,-0.00896771659690591,0.103955794237348,0.0396324537935554,-0.0167239816675867
"SGK3","Neutrophil-M1","turquoise",0.161468942711825,0.18598593364647,0.123612645542457,0.0232155235240168,0.114902906084147,-0.0546643889564308,-0.00828231224388316,0.119866803923821,0.061481994001024,-0.021210628610854
"ARFGEF1","Neutrophil-M1","turquoise",0.30770933144901,0.418919271875405,0.152813887723697,0.0335099035015205,0.264395316988007,-0.104509681335797,-0.0291029827158215,0.301323134797211,0.145748265140264,-0.0118557619064689
"NCOA2","Neutrophil-M1","turquoise",0.374544759022184,0.529310836004004,0.153378280850277,0.0423859441801454,0.370165160973247,-0.110004986869129,-0.0405068454476293,0.383571215376044,0.199429290339582,-0.0127682247843638
"TRAM1","Neutrophil-M3","brown",0.0918961991847415,0.0742755253142795,0.085394428889355,0.15580006080154,-0.00760266032590444,-0.0752173603873797,0.0269348521505945,0.0302154261597605,0.00681062316327445,-0.0635505338256634
"RPL7","Neutrophil-M2","blue",0.260177272353697,0.208293297143251,0.340115657597031,0.0557478755000262,0.0339514607998296,-0.123883279992983,0.0469202192414451,0.131439546002066,0.0646090288854091,-0.0580846948642962
"STAU2","Neutrophil-M1","turquoise",0.220802159738021,0.307234189309444,0.12171647370154,0.0529810621288155,0.165463957521881,-0.110078794707935,-0.00402221306570785,0.192327957323475,0.0818108905170324,-0.0346724970733015
"UBE2W","Neutrophil-M1","turquoise",0.27818993396993,0.3901326444034,0.116073095100005,0.0256236220170904,0.241546572662196,-0.0823007379971313,-0.0254314766299755,0.295698225693838,0.147728029619299,-0.00264343984133786
"LY96","Neutrophil-M9","pink",0.110418797050346,0.124437398078654,0.000839618183146784,-0.0652144551609888,0.182631430838379,0.116477774138014,-0.0810131598810599,0.120120812319922,0.113977628185608,0.2401278279921
"PAG1","Neutrophil-M1","turquoise",0.262531818042537,0.340133734670835,0.113694690443678,0.00335736407654288,0.236821466715782,-0.037255401363047,-0.0374231652863722,0.282506470520573,0.162273237849793,-0.00104636394419148
"ZFAND1","Neutrophil-M3","brown",0.0215372870320955,0.00944208570046693,0.0631594382701109,0.250167065557226,-0.024307148572014,-0.106542172867578,0.0459589412441166,-0.060143752461837,-0.0711750639064856,-0.130066300980728
"CA1","Neutrophil-M6","black",-0.0671175007087828,-0.0335991594328845,-0.0327689858176143,-0.0297258437714179,0.00902111462425967,-0.117628107565216,0.669445154410135,-0.116406616371152,-0.0738875245552021,-0.123266489655553
"CA2","Neutrophil-M3","brown",-0.0729423588581382,-0.0826888320077639,0.00470094895961392,0.586912699285265,-0.121674828249576,-0.231888513110053,0.208488473713572,-0.221328497705036,-0.196530516182086,-0.310998640210363
"WWP1","Neutrophil-M3","brown",0.142498823254534,0.138585612758853,0.156996470316058,0.154679235742762,0.0577910329366225,-0.0957200960215488,0.0233216725023122,0.0463452577394611,0.0103402021071082,-0.0845651400697915
"DECR1","Neutrophil-M1","turquoise",0.267370875801285,0.359895494653335,0.120062808357554,0.0268021761093724,0.272556252969877,-0.0501648147008281,-0.0328791840548343,0.251885553403751,0.135501077610058,0.019673980936542
"TRIQK","Neutrophil-M1","turquoise",0.146434001747171,0.209804785584235,0.0803809220176565,0.0555287560199082,0.10329987040241,-0.0935534597928674,-0.00373846370567972,0.112410811429748,0.0422348928213578,-0.017196294106664
"NDUFAF6","Neutrophil-M1","turquoise",0.149681894704568,0.177139371830344,0.109591164662871,0.0433410805411385,0.10601251177231,-0.0564099230793201,0.00559972367220813,0.10814909472094,0.0537798956832201,-0.0216362396759583
"CPQ","Neutrophil-M1","turquoise",0.36251927933069,0.479546592964397,0.150888388671955,0.0313382694760809,0.301014777325865,-0.0880095578839028,-0.0364344979351736,0.393555261966768,0.222971580371258,-0.0200667056297212
"MTDH","Neutrophil-M1","turquoise",0.28034834269689,0.323741026292728,0.20183273629225,0.0619935170551008,0.156207171823918,-0.111788792391617,-0.00255251612988854,0.199031101592324,0.0969938354483093,-0.0275615243018764
"STK3","Neutrophil-M1","turquoise",0.232938284628325,0.335456772301766,0.0753514807933936,0.0191703894185396,0.240939078670463,-0.0500928852000256,-0.0277601593090607,0.253532071108482,0.133874081526594,-0.005086026815076
"VPS13B","Neutrophil-M1","turquoise",0.401305230711317,0.562421389672919,0.188555014027098,0.0430410368555632,0.360850256759952,-0.131914644420651,-0.0374909183167112,0.412368399326026,0.208909020280191,-0.036017929271484
"COX6C","Neutrophil-M1","turquoise",0.266684627458695,0.2452128339618,0.320178990489423,0.144985694067084,0.105162363140906,-0.155436937686022,0.0339500495820286,0.102081265223455,0.0268869893560069,-0.0705057469893436
"RNF19A","Neutrophil-M1","turquoise",0.188461891706545,0.22406937083201,0.10290320375701,0.0182414360827518,0.141225697341388,-0.0296265050471433,-0.0135436649693737,0.180506228349274,0.103624864291981,-0.00732984504806333
"PABPC1","Neutrophil-M8","green",0.129922516298874,0.0551616618010073,0.132880423963888,0.0504951902924145,-0.10369448984576,-0.0545751917014669,0.0461929389293215,0.098036655543247,0.0958842555223552,-0.0341511774751528
"NCALD","Neutrophil-M2","blue",0.142096173849801,0.0718241109182494,0.233565633340958,0.0406871506146975,0.0385956833882194,-0.0344011375640451,0.00618786765334617,0.0322913297004413,0.0150310041156259,-0.0263196569210676
